file,model,peft_method,learning_rate,epochs,category,accuracy_ambig,accuracy_disambig,bias_score_dis,bias_score_amb,unknown_dis
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,SES,0.561491935483871,0.8336693548387096,0.2108843537414966,0.24092741935483872,110
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Sexual_orientation,0.671875,0.82421875,0.00877192982456143,0.08593749999999999,28
mistral_lora_lr2e-5_e5_bbq.csv,mistral,lora,2e-5,5,Age,0.26339285714285715,0.8199404761904762,0.10518053375196224,0.2306547619047619,35
mistral_lora_lr2e-5_e5_bbq.csv,mistral,lora,2e-5,5,Disability_status,0.44982698961937717,0.8373702422145328,0.03703703703703698,0.25605536332179923,65
mistral_lora_lr2e-5_e5_bbq.csv,mistral,lora,2e-5,5,Gender_identity,0.4098557692307692,0.8972355769230769,0.03003194888178906,0.13942307692307693,99
mistral_lora_lr2e-5_e5_bbq.csv,mistral,lora,2e-5,5,Nationality,0.4957446808510638,0.9234042553191489,0.039637599093997666,0.10212765957446807,57
mistral_lora_lr2e-5_e5_bbq.csv,mistral,lora,2e-5,5,Physical_appearance,0.3707482993197279,0.7363945578231292,0.05609284332688591,0.45918367346938777,71
mistral_lora_lr2e-5_e5_bbq.csv,mistral,lora,2e-5,5,Race_ethnicity,0.49947589098532497,0.909853249475891,0.004893964110929794,0.020440251572327026,69
mistral_lora_lr2e-5_e5_bbq.csv,mistral,lora,2e-5,5,Religion,0.6852941176470588,0.7352941176470589,0.1135531135531136,0.15588235294117644,67
mistral_lora_lr2e-5_e5_bbq.csv,mistral,lora,2e-5,5,SES,0.5181451612903226,0.8548387096774194,0.1978494623655913,0.25,62
mistral_lora_lr2e-5_e5_bbq.csv,mistral,lora,2e-5,5,Sexual_orientation,0.55078125,0.83984375,0.00421940928270037,0.10546874999999999,19
mistral_prompt_lr2e-5_e1_bbq.csv,mistral,prompt,2e-5,1,Age,0.35267857142857145,0.7247023809523809,0.13183279742765275,0.14136904761904767,50
mistral_prompt_lr2e-5_e1_bbq.csv,mistral,prompt,2e-5,1,Disability_status,0.2837370242214533,0.745674740484429,0.19924098671726753,0.42214532871972316,51
mistral_prompt_lr2e-5_e1_bbq.csv,mistral,prompt,2e-5,1,Gender_identity,0.46274038461538464,0.8305288461538461,0.0535475234270415,0.12574161211129298,170
mistral_prompt_lr2e-5_e1_bbq.csv,mistral,prompt,2e-5,1,Nationality,0.3021276595744681,0.8542553191489362,0.031319910514541416,0.038297872340425566,46
mistral_prompt_lr2e-5_e1_bbq.csv,mistral,prompt,2e-5,1,Physical_appearance,0.4030612244897959,0.6649659863945578,0.16942148760330578,0.30102040816326525,104
mistral_prompt_lr2e-5_e1_bbq.csv,mistral,prompt,2e-5,1,Race_ethnicity,0.4418238993710692,0.7887840670859538,0.04092219020172916,0.01205450733752623,173
mistral_prompt_lr2e-5_e1_bbq.csv,mistral,prompt,2e-5,1,Religion,0.4147058823529412,0.6911764705882353,0.07333333333333325,0.11232917409387991,40
mistral_prompt_lr2e-5_e1_bbq.csv,mistral,prompt,2e-5,1,SES,0.4747983870967742,0.719758064516129,0.18640093786635403,0.15020161290322576,139
mistral_prompt_lr2e-5_e1_bbq.csv,mistral,prompt,2e-5,1,Sexual_orientation,0.4609375,0.7109375,0.02752293577981657,0.08593750000000003,38
mistral_prompt_lr2e-5_e5_bbq.csv,mistral,prompt,2e-5,5,Age,0.25148809523809523,0.8139880952380952,0.18335901386748854,0.212797619047619,23
mistral_prompt_lr2e-5_e5_bbq.csv,mistral,prompt,2e-5,5,Disability_status,0.29930795847750863,0.7698961937716263,0.193798449612403,0.3408304498269897,62
mistral_prompt_lr2e-5_e5_bbq.csv,mistral,prompt,2e-5,5,Gender_identity,0.39002403846153844,0.8395432692307693,0.08852459016393444,0.23016826923076922,139
mistral_prompt_lr2e-5_e5_bbq.csv,mistral,prompt,2e-5,5,Nationality,0.4223404255319149,0.8670212765957447,0.05668934240362811,0.07340425531914893,58
mistral_prompt_lr2e-5_e5_bbq.csv,mistral,prompt,2e-5,5,Physical_appearance,0.3520408163265306,0.7414965986394558,0.1657142857142857,0.43367346938775503,63
mistral_prompt_lr2e-5_e5_bbq.csv,mistral,prompt,2e-5,5,Race_ethnicity,0.38259958071278827,0.8343815513626834,0.019696117051209994,0.03668763102725368,131
mistral_prompt_lr2e-5_e5_bbq.csv,mistral,prompt,2e-5,5,Religion,0.5264705882352941,0.6852941176470588,0.1322033898305084,0.1852941176470588,45
mistral_prompt_lr2e-5_e5_bbq.csv,mistral,prompt,2e-5,5,SES,0.4274193548387097,0.782258064516129,0.19191919191919182,0.14314516129032256,101
mistral_prompt_lr2e-5_e5_bbq.csv,mistral,prompt,2e-5,5,Sexual_orientation,0.453125,0.765625,0.01724137931034475,0.08593750000000006,24
mistral_ptuning_lr2e-5_e1_bbq.csv,mistral,ptuning,2e-5,1,Age,0.30654761904761907,0.7931547619047619,0.11146496815286633,0.2699244751664106,44
mistral_ptuning_lr2e-5_e1_bbq.csv,mistral,ptuning,2e-5,1,Disability_status,0.5397923875432526,0.801038062283737,0.07883817427385886,0.13372070248743223,96
mistral_ptuning_lr2e-5_e1_bbq.csv,mistral,ptuning,2e-5,1,Gender_identity,0.49278846153846156,0.8900240384615384,0.03790849673202623,0.14967891278375145,134
mistral_ptuning_lr2e-5_e1_bbq.csv,mistral,ptuning,2e-5,1,Nationality,0.5680851063829787,0.8882978723404256,0.055099648300117154,0.08297872340425537,87
mistral_ptuning_lr2e-5_e1_bbq.csv,mistral,ptuning,2e-5,1,Physical_appearance,0.4880952380952381,0.7125850340136054,0.07851239669421495,0.348095238095238,104
mistral_ptuning_lr2e-5_e1_bbq.csv,mistral,ptuning,2e-5,1,Race_ethnicity,0.5770440251572327,0.8558700209643606,0.009411764705882453,0.043826898766479015,208
mistral_ptuning_lr2e-5_e1_bbq.csv,mistral,ptuning,2e-5,1,Religion,0.7352941176470589,0.7323529411764705,0.11111111111111116,0.13836898395721922,52
mistral_ptuning_lr2e-5_e1_bbq.csv,mistral,ptuning,2e-5,1,SES,0.5625,0.8669354838709677,0.1844444444444444,0.23573529411764704,92
mistral_ptuning_lr2e-5_e1_bbq.csv,mistral,ptuning,2e-5,1,Sexual_orientation,0.55859375,0.83203125,0.021097046413502074,0.12890625,19
mistral_ptuning_lr2e-5_e5_bbq.csv,mistral,ptuning,2e-5,5,Age,0.3541666666666667,0.8348214285714286,0.10969793322734489,0.25743006993006984,43
mistral_ptuning_lr2e-5_e5_bbq.csv,mistral,ptuning,2e-5,5,Disability_status,0.49480968858131485,0.8356401384083045,0.09163346613545809,0.29542270806144566,76
mistral_ptuning_lr2e-5_e5_bbq.csv,mistral,ptuning,2e-5,5,Gender_identity,0.47596153846153844,0.8966346153846154,0.046133853151397064,0.18535320437494357,122
mistral_ptuning_lr2e-5_e5_bbq.csv,mistral,ptuning,2e-5,5,Nationality,0.4787234042553192,0.8851063829787233,0.05017502917152861,0.12474995453718858,82
mistral_ptuning_lr2e-5_e5_bbq.csv,mistral,ptuning,2e-5,5,Physical_appearance,0.467687074829932,0.7517006802721088,0.10139165009940365,0.3565979789974242,84
mistral_ptuning_lr2e-5_e5_bbq.csv,mistral,ptuning,2e-5,5,Race_ethnicity,0.5246331236897275,0.8878406708595388,0.020179372197309364,0.058284577635342796,124
mistral_ptuning_lr2e-5_e5_bbq.csv,mistral,ptuning,2e-5,5,Religion,0.7029411764705882,0.7588235294117647,0.09897610921501698,0.13664705882352943,47
mistral_ptuning_lr2e-5_e5_bbq.csv,mistral,ptuning,2e-5,5,SES,0.5745967741935484,0.8518145161290323,0.20258620689655182,0.24221523383238153,64
mistral_ptuning_lr2e-5_e5_bbq.csv,mistral,ptuning,2e-5,5,Sexual_orientation,0.58203125,0.84765625,0.016666666666666607,0.13087910353535354,16
qwen_ia3_lr2e-5_e1_bbq.csv,qwen,ia3,2e-5,1,Age,0.8125,0.8258928571428571,0.0802139037433156,0.11607142857142858,111
qwen_ia3_lr2e-5_e1_bbq.csv,qwen,ia3,2e-5,1,Disability_status,0.9567474048442907,0.8304498269896193,0.08384458077709622,0.03979238754325259,89
qwen_ia3_lr2e-5_e1_bbq.csv,qwen,ia3,2e-5,1,Gender_identity,0.9981971153846154,0.8179086538461539,0.05195729537366556,0.0018028846153845812,259
qwen_ia3_lr2e-5_e1_bbq.csv,qwen,ia3,2e-5,1,Nationality,0.9819148936170212,0.7382978723404255,0.02564102564102555,0.001063829787234046,238
qwen_ia3_lr2e-5_e1_bbq.csv,qwen,ia3,2e-5,1,Physical_appearance,0.858843537414966,0.6020408163265306,0.08133971291866038,0.1377551020408163,170
qwen_ia3_lr2e-5_e1_bbq.csv,qwen,ia3,2e-5,1,Race_ethnicity,0.9449685534591195,0.8815513626834381,-0.0011862396204033177,0.001572327044025153,222
qwen_ia3_lr2e-5_e1_bbq.csv,qwen,ia3,2e-5,1,Religion,0.9294117647058824,0.8382352941176471,0.054421768707483054,0.05882352941176468,46
qwen_ia3_lr2e-5_e1_bbq.csv,qwen,ia3,2e-5,1,SES,0.967741935483871,0.8074596774193549,0.15867158671586723,0.026209677419354815,179
qwen_ia3_lr2e-5_e1_bbq.csv,qwen,ia3,2e-5,1,Sexual_orientation,0.94140625,0.78515625,-0.0049261083743842304,0.05859375,53
qwen_ia3_lr2e-5_e5_bbq.csv,qwen,ia3,2e-5,5,Age,0.8050595238095238,0.8392857142857143,0.0662020905923344,0.11458333333333331,98
qwen_ia3_lr2e-5_e5_bbq.csv,qwen,ia3,2e-5,5,Disability_status,0.9532871972318339,0.8460207612456747,0.08835341365461846,0.039792387543252636,80
qwen_ia3_lr2e-5_e5_bbq.csv,qwen,ia3,2e-5,5,Gender_identity,0.9975961538461539,0.8317307692307693,0.045486354093771775,0.0012019230769230727,235
qwen_ia3_lr2e-5_e5_bbq.csv,qwen,ia3,2e-5,5,Nationality,0.9819148936170212,0.7393617021276596,0.025495750708215192,0.001063829787234046,234
qwen_ia3_lr2e-5_e5_bbq.csv,qwen,ia3,2e-5,5,Physical_appearance,0.8418367346938775,0.6309523809523809,0.06392694063926951,0.15136054421768708,150
qwen_ia3_lr2e-5_e5_bbq.csv,qwen,ia3,2e-5,5,Race_ethnicity,0.939727463312369,0.8846960167714885,-0.0005906674542233148,0.0026205450733752587,215
qwen_ia3_lr2e-5_e5_bbq.csv,qwen,ia3,2e-5,5,Religion,0.9264705882352942,0.85,0.05369127516778516,0.05588235294117644,42
qwen_ia3_lr2e-5_e5_bbq.csv,qwen,ia3,2e-5,5,SES,0.967741935483871,0.8155241935483871,0.15776699029126218,0.024193548387096753,168
qwen_ia3_lr2e-5_e5_bbq.csv,qwen,ia3,2e-5,5,Sexual_orientation,0.9375,0.80078125,-0.01449275362318836,0.0546875,49
qwen_lora_lr2e-5_e1_bbq.csv,qwen,lora,2e-5,1,Age,0.8050595238095238,0.8258928571428571,0.07829181494661919,0.12053571428571427,110
qwen_lora_lr2e-5_e1_bbq.csv,qwen,lora,2e-5,1,Disability_status,0.9515570934256056,0.8269896193771626,0.08677685950413228,0.04152249134948094,94
qwen_lora_lr2e-5_e1_bbq.csv,qwen,lora,2e-5,1,Gender_identity,0.9975961538461539,0.8221153846153846,0.045584045584045496,0.0012019230769230727,260
qwen_lora_lr2e-5_e1_bbq.csv,qwen,lora,2e-5,1,Nationality,0.9819148936170212,0.7287234042553191,0.030215827338129442,0.001063829787234046,245
qwen_lora_lr2e-5_e1_bbq.csv,qwen,lora,2e-5,1,Physical_appearance,0.8520408163265306,0.6020408163265306,0.07951807228915664,0.1445578231292517,173
qwen_lora_lr2e-5_e1_bbq.csv,qwen,lora,2e-5,1,Race_ethnicity,0.9418238993710691,0.8820754716981132,0.0011848341232227888,0.003668763102725371,220
qwen_lora_lr2e-5_e1_bbq.csv,qwen,lora,2e-5,1,Religion,0.9235294117647059,0.8323529411764706,0.06802721088435382,0.05882352941176466,46
qwen_lora_lr2e-5_e1_bbq.csv,qwen,lora,2e-5,1,SES,0.9647177419354839,0.8034274193548387,0.16399506781750928,0.027217741935483864,181
qwen_lora_lr2e-5_e1_bbq.csv,qwen,lora,2e-5,1,Sexual_orientation,0.94140625,0.77734375,-0.00990099009900991,0.05859375,54
qwen_lora_lr2e-5_e5_bbq.csv,qwen,lora,2e-5,5,Age,0.7663690476190477,0.8407738095238095,0.07692307692307687,0.14434523809523808,100
qwen_lora_lr2e-5_e5_bbq.csv,qwen,lora,2e-5,5,Disability_status,0.9377162629757786,0.8373702422145328,0.0897959183673469,0.05190311418685117,88
qwen_lora_lr2e-5_e5_bbq.csv,qwen,lora,2e-5,5,Gender_identity,0.9969951923076923,0.8347355769230769,0.03776223776223775,0.001802884615384626,234
qwen_lora_lr2e-5_e5_bbq.csv,qwen,lora,2e-5,5,Nationality,0.9787234042553191,0.7265957446808511,0.027259684361549574,0.00212765957446809,243
qwen_lora_lr2e-5_e5_bbq.csv,qwen,lora,2e-5,5,Physical_appearance,0.8350340136054422,0.6173469387755102,0.05633802816901401,0.15816326530612246,162
qwen_lora_lr2e-5_e5_bbq.csv,qwen,lora,2e-5,5,Race_ethnicity,0.9376310272536688,0.8867924528301887,0.001767825574543247,0.002620545073375267,211
qwen_lora_lr2e-5_e5_bbq.csv,qwen,lora,2e-5,5,Religion,0.9205882352941176,0.8411764705882353,0.07070707070707072,0.05588235294117651,43
qwen_lora_lr2e-5_e5_bbq.csv,qwen,lora,2e-5,5,SES,0.9536290322580645,0.813508064516129,0.17132442284325644,0.03830645161290323,169
qwen_lora_lr2e-5_e5_bbq.csv,qwen,lora,2e-5,5,Sexual_orientation,0.94140625,0.78125,-0.014778325123152691,0.05078125,53
qwen_prompt_lr2e-5_e1_bbq.csv,qwen,prompt,2e-5,1,Age,0.8824404761904762,0.7991071428571429,0.08196721311475419,0.07589285714285718,123
qwen_prompt_lr2e-5_e1_bbq.csv,qwen,prompt,2e-5,1,Disability_status,0.9809688581314879,0.7664359861591695,0.08167770419426046,0.01903114186851207,125
qwen_prompt_lr2e-5_e1_bbq.csv,qwen,prompt,2e-5,1,Gender_identity,0.9993990384615384,0.7986778846153846,0.038291605301914666,0.0006009615384615641,306
qwen_prompt_lr2e-5_e1_bbq.csv,qwen,prompt,2e-5,1,Nationality,0.9819148936170212,0.7180851063829787,0.04069767441860472,0.001063829787234046,252
qwen_prompt_lr2e-5_e1_bbq.csv,qwen,prompt,2e-5,1,Physical_appearance,0.8945578231292517,0.5816326530612245,0.07920792079207928,0.10204081632653061,184
qwen_prompt_lr2e-5_e1_bbq.csv,qwen,prompt,2e-5,1,Race_ethnicity,0.9465408805031447,0.8742138364779874,0.0053859964093356805,0.0010482180293501008,237
qwen_prompt_lr2e-5_e1_bbq.csv,qwen,prompt,2e-5,1,Religion,0.9323529411764706,0.8,0.0462633451957295,0.055882352941176446,59
qwen_prompt_lr2e-5_e1_bbq.csv,qwen,prompt,2e-5,1,SES,0.9879032258064516,0.780241935483871,0.17135549872122757,0.012096774193548376,210
qwen_prompt_lr2e-5_e1_bbq.csv,qwen,prompt,2e-5,1,Sexual_orientation,0.95703125,0.7578125,-0.01538461538461533,0.04296875,61
qwen_prompt_lr2e-5_e5_bbq.csv,qwen,prompt,2e-5,5,Age,0.8943452380952381,0.7916666666666666,0.11433756805807627,0.07589285714285711,121
qwen_prompt_lr2e-5_e5_bbq.csv,qwen,prompt,2e-5,5,Disability_status,0.967128027681661,0.773356401384083,0.0897155361050328,0.03287197231833905,121
qwen_prompt_lr2e-5_e5_bbq.csv,qwen,prompt,2e-5,5,Gender_identity,0.9993990384615384,0.7938701923076923,0.03797468354430378,0.0006009615384615641,321
qwen_prompt_lr2e-5_e5_bbq.csv,qwen,prompt,2e-5,5,Nationality,0.9787234042553191,0.7159574468085106,0.036284470246734424,0.00212765957446809,251
qwen_prompt_lr2e-5_e5_bbq.csv,qwen,prompt,2e-5,5,Physical_appearance,0.891156462585034,0.5884353741496599,0.11764705882352944,0.108843537414966,180
qwen_prompt_lr2e-5_e5_bbq.csv,qwen,prompt,2e-5,5,Race_ethnicity,0.9470649895178197,0.860062893081761,0.011550151975683987,0.000524109014675053,263
qwen_prompt_lr2e-5_e5_bbq.csv,qwen,prompt,2e-5,5,Religion,0.9176470588235294,0.7794117647058824,0.03321033210332103,0.058823529411764726,69
qwen_prompt_lr2e-5_e5_bbq.csv,qwen,prompt,2e-5,5,SES,0.9868951612903226,0.7933467741935484,0.15762925598991173,0.01310483870967738,199
qwen_prompt_lr2e-5_e5_bbq.csv,qwen,prompt,2e-5,5,Sexual_orientation,0.94921875,0.76171875,-0.015228426395939132,0.04296875000000001,59
qwen_ptuning_lr2e-5_e1_bbq.csv,qwen,ptuning,2e-5,1,Age,0.7901785714285714,0.8407738095238095,0.09278350515463907,0.1235119047619048,90
qwen_ptuning_lr2e-5_e1_bbq.csv,qwen,ptuning,2e-5,1,Disability_status,0.9377162629757786,0.8512110726643599,0.09163346613545809,0.04498269896193769,76
qwen_ptuning_lr2e-5_e1_bbq.csv,qwen,ptuning,2e-5,1,Gender_identity,0.9957932692307693,0.8425480769230769,0.04742268041237119,0.0030048076923076612,209
qwen_ptuning_lr2e-5_e1_bbq.csv,qwen,ptuning,2e-5,1,Nationality,0.9808510638297873,0.7414893617021276,0.03966005665722383,0.002127659574468083,234
qwen_ptuning_lr2e-5_e1_bbq.csv,qwen,ptuning,2e-5,1,Physical_appearance,0.8469387755102041,0.6241496598639455,0.07192575406032486,0.15306122448979587,157
qwen_ptuning_lr2e-5_e1_bbq.csv,qwen,ptuning,2e-5,1,Race_ethnicity,0.939203354297694,0.8915094339622641,-0.0029256875365710755,0.002096436058700212,199
qwen_ptuning_lr2e-5_e1_bbq.csv,qwen,ptuning,2e-5,1,Religion,0.9264705882352942,0.8352941176470589,0.0738255033557047,0.061764705882352916,42
qwen_ptuning_lr2e-5_e1_bbq.csv,qwen,ptuning,2e-5,1,SES,0.9556451612903226,0.8064516129032258,0.17114914425427874,0.034274193548387066,174
qwen_ptuning_lr2e-5_e1_bbq.csv,qwen,ptuning,2e-5,1,Sexual_orientation,0.94140625,0.81640625,0.004739336492890933,0.05078125,45
qwen_ptuning_lr2e-5_e5_bbq.csv,qwen,ptuning,2e-5,5,Age,0.8065476190476191,0.8020833333333334,0.0980392156862746,0.11607142857142858,111
qwen_ptuning_lr2e-5_e5_bbq.csv,qwen,ptuning,2e-5,5,Disability_status,0.9532871972318339,0.8079584775086506,0.07822410147991543,0.039792387543252636,105
qwen_ptuning_lr2e-5_e5_bbq.csv,qwen,ptuning,2e-5,5,Gender_identity,0.9963942307692307,0.8082932692307693,0.057454545454545425,0.0024038461538461826,289
qwen_ptuning_lr2e-5_e5_bbq.csv,qwen,ptuning,2e-5,5,Nationality,0.9840425531914894,0.7159574468085106,0.032352941176470695,0.003191489361702126,260
qwen_ptuning_lr2e-5_e5_bbq.csv,qwen,ptuning,2e-5,5,Physical_appearance,0.8605442176870748,0.5935374149659864,0.0980392156862746,0.13265306122448983,180
qwen_ptuning_lr2e-5_e5_bbq.csv,qwen,ptuning,2e-5,5,Race_ethnicity,0.9444444444444444,0.8789308176100629,0.005938242280284944,0.001048218029350105,224
qwen_ptuning_lr2e-5_e5_bbq.csv,qwen,ptuning,2e-5,5,Religion,0.9294117647058824,0.7852941176470588,0.05797101449275366,0.04705882352941175,64
qwen_ptuning_lr2e-5_e5_bbq.csv,qwen,ptuning,2e-5,5,SES,0.9576612903225806,0.78125,0.16433121019108277,0.032258064516129045,207
qwen_ptuning_lr2e-5_e5_bbq.csv,qwen,ptuning,2e-5,5,Sexual_orientation,0.9453125,0.75,-0.00512820512820511,0.0546875,61
